faultCode,flow_sigstats/ClearanceFactor,flow_sigstats/CrestFactor,flow_sigstats/ImpulseFactor,flow_sigstats/Kurtosis,flow_sigstats/Mean,flow_sigstats/PeakValue,flow_sigstats/RMS,flow_sigstats/SINAD,flow_sigstats/SNR,flow_sigstats/ShapeFactor,flow_sigstats/Skewness,flow_sigstats/Std,flow_sigstats/THD,pressure_sigstats/ClearanceFactor,pressure_sigstats/CrestFactor,pressure_sigstats/ImpulseFactor,pressure_sigstats/Kurtosis,pressure_sigstats/Mean,pressure_sigstats/PeakValue,pressure_sigstats/RMS,pressure_sigstats/SINAD,pressure_sigstats/SNR,pressure_sigstats/ShapeFactor,pressure_sigstats/Skewness,pressure_sigstats/Std,pressure_sigstats/THD,flow_ps_spec/BandPower,flow_ps_spec/PeakAmp1,flow_ps_spec/PeakAmp2,flow_ps_spec/PeakAmp3,flow_ps_spec/PeakAmp4,flow_ps_spec/PeakAmp5,flow_ps_spec/PeakFreq1,flow_ps_spec/PeakFreq2,flow_ps_spec/PeakFreq3,flow_ps_spec/PeakFreq4,flow_ps_spec/PeakFreq5,pressure_ps_spec/BandPower,pressure_ps_spec/PeakAmp1,pressure_ps_spec/PeakAmp2,pressure_ps_spec/PeakAmp3,pressure_ps_spec/PeakAmp4,pressure_ps_spec/PeakAmp5,pressure_ps_spec/PeakFreq1,pressure_ps_spec/PeakFreq2,pressure_ps_spec/PeakFreq3,pressure_ps_spec/PeakFreq4,pressure_ps_spec/PeakFreq5
100,1.16799710255453,1.16246102515013,1.16611212780622,2.34131743518234,38.0777198236972,44.4028908856207,38.1973158023823,-1.06123729901152,-0.905796103290877,1.00314083876973,-0.541490809963587,3.02155412956503,-12.1972359054192,1.00756238937128,1.00755235411085,1.00755904237286,2.27051566343554,7.24787616991727,7.30266317299892,7.24792428225072,-1.34996898857121,-1.06973463384426,1.00000663812851,-0.458628321935236,0.0264198405350199,-10.0300249674794,4.04193898883058,0.645244324100551,0.297207827185975,0.014566449758367,0.00969334178388862,0.00767902195090895,95.5955955955956,48.048048048048,147.647647647648,244.744744744745,197.697697697698,0.000309397115177812,5.18186595567012e-05,2.11733740484962e-05,1.16228026961203e-06,6.96588074497117e-07,6.46718249193128e-07,95.0950950950951,48.048048048048,147.647647647648,198.198198198198,245.245245245245
100,1.17593108368892,1.17040341421968,1.17405094778587,2.32363272572427,37.4971927307245,44.0236146648164,37.6140518132097,-1.24837687859201,-1.04990894279244,1.00311647550056,-0.506102295037707,2.96390715908259,-11.2937145644806,1.00683146723141,1.00682195660105,1.00682829506216,2.41717199212204,7.24195743829949,7.2914076605158,7.24200303013953,-1.91531210483504,-1.76367779367847,1.00000629551339,-0.510599596803573,0.025707989046331,-11.3655164645982,3.89350612654891,0.588991132640702,0.235651504193115,0.0110552595841044,0.0097428274615394,0.00740742078033629,94.0940940940941,47.047047047047,146.646646646647,241.741741741742,194.694694694695,0.000295469642132845,4.21835023414279e-05,1.78636389313211e-05,7.28549604204932e-07,7.11210033074585e-07,4.04742705677402e-07,94.0940940940941,47.047047047047,148.648648648649,241.241241241241,199.199199199199
0,1.17539031708907,1.16967684445432,1.17344320171381,2.36623142905172,38.4592056915232,45.1296934620309,38.5830442621823,-1.25271008468694,-1.0784948840248,1.00321999813653,-0.561164608964098,3.09010562652155,-11.7617727333463,1.00749254538051,1.00748256504467,1.00748921644731,2.41799376861283,7.25066769816319,7.30496951794225,7.25071556709109,-0.716412180252768,-0.448040527390465,1.00000660200273,-0.522541052584696,0.0263579995711733,-10.7050379465646,4.34172422593916,0.910663299971083,0.354307126590414,0.0179185133824325,0.0140599718187543,0.00969919637522688,96.0960960960961,48.048048048048,147.647647647648,244.744744744745,198.198198198198,0.00030490460511174,6.06612101814916e-05,2.56746559464691e-05,1.07297373080179e-06,9.01784377162494e-07,6.98576335554901e-07,96.0960960960961,48.048048048048,147.647647647648,245.745745745746,197.197197197197
100,1.18853299662493,1.18285296164581,1.18659695603437,2.38072787986274,37.7924264886257,44.8443782325561,37.9120479777638,-1.56434102493992,-1.21733238109801,1.00316522383589,-0.576526198469308,3.01055286258018,-8.99105375715318,1.00779414596914,1.00778459181648,1.00779095932647,2.37243018513315,7.2451989413536,7.30164599161787,7.24524471887093,-1.96382831285657,-1.65700516788538,1.00000631832441,-0.498338337013752,0.0257660496828361,-9.01834600113882,4.11627365609335,0.6276125057918,0.246573495422116,0.0154258950745696,0.0118228519167271,0.0084656669993187,94.5945945945946,47.5475475475475,146.146146146146,242.242242242242,195.695695695696,0.000294086393349819,4.07382749624017e-05,1.74207860901548e-05,1.39643462906599e-06,6.85315158174677e-07,5.23087687711533e-07,94.5945945945946,47.5475475475475,145.645645645646,242.242242242242,196.696696696697
100,1.14667496006396,1.14127802658847,1.14483629468178,2.34584597555733,37.9676773153327,43.466775015359,38.0860526556275,-1.67773927920075,-1.42272793482207,1.00311779251893,-0.568177361977045,3.00173092917109,-9.89632053897385,1.00698965848417,1.00697962776861,1.00698631282036,2.33085250970688,7.24666718932642,7.2972946732161,7.24671529789171,-1.09994580602546,-0.767666851227391,1.00000663871598,-0.503114459515942,0.0264166024328738,-9.41751842868785,4.02651994152807,0.622304741973944,0.266399575137504,0.0138045502234406,0.00913247598897057,0.00735890194292894,95.0950950950951,47.5475475475475,146.646646646647,243.743743743744,197.197197197197,0.000315307350133408,5.57598059182217e-05,2.51808298527032e-05,9.52754074382678e-07,5.83303862853999e-07,5.8176817207193e-07,95.0950950950951,47.5475475475475,148.148148148148,244.744744744745,196.696696696697
100,1.14579162612755,1.14041406518108,1.14395880849557,2.42715584109192,37.1809670184673,42.533494729159,37.296536431621,-1.05283062018402,-0.761906196952093,1.0031082949805,-0.581087728015921,2.93504584882145,-10.0904317338103,1.00723857607174,1.00722947308613,1.00723554001647,2.29822082227195,7.23990118977718,7.2922857845511,7.23994479848541,-0.912730372755341,-0.687203835857751,1.00000602338445,-0.480494353187922,0.0251390848097662,-11.2072986991433,3.86310610206978,0.524489454256857,0.227876269376837,0.00771980429515329,0.00706161801703337,0.00666875734869457,93.0930930930931,47.047047047047,148.148148148148,195.695695695696,241.241241241241,0.000281322545539166,3.25719452554565e-05,1.44607048597523e-05,7.38904484201295e-07,5.48126012307119e-07,5.2817348884201e-07,93.0930930930931,47.047047047047,146.146146146146,241.241241241241,196.196196196196
100,1.17662516817299,1.17094767127524,1.17469045608426,2.38460760466686,37.5576951177479,44.1186660073411,37.6777434975321,-0.561382171383564,-0.295787207887205,1.00319637239207,-0.561270479977739,3.00656266942943,-10.5199852619782,1.0076988437809,1.00768956975104,1.00769575074167,2.38254058578408,7.24350362927895,7.29924782770626,7.24354805965655,-1.3971399969419,-1.16796026958248,1.00000613382417,-0.458224593506935,0.0253811261485251,-10.6146808195301,4.0133738241408,0.608483022113699,0.223606171744747,0.0125326271011101,0.0083283962826462,0.00685900228295371,94.5945945945946,47.5475475475475,147.147147147147,242.742742742743,198.198198198198,0.000287318042458514,3.8470348519195e-05,1.67035775268777e-05,1.28852318008508e-06,5.14274960595974e-07,4.07402306096065e-07,94.0940940940941,47.5475475475475,145.645645645646,243.243243243243,200.700700700701
100,1.14186419423247,1.13643287146775,1.14001209301225,2.41307899608146,37.6036068288898,42.8685665258123,37.7220402560566,-0.816742493650002,-0.562123729148585,1.00314952306851,-0.594662921368389,2.98806103796611,-10.8130127752126,1.00855215269956,1.00854253535789,1.00854894499631,2.39643944099297,7.24294717864813,7.30486673568954,7.24299321009534,-0.549118814354134,-0.37718959743498,1.00000635534763,-0.492780745331044,0.0258333984286597,-11.8501056320094,3.93515808110255,0.598106059042454,0.230792559083264,0.0122907638790095,0.00834955716023979,0.00651924861715714,94.0940940940941,47.5475475475475,147.147147147147,243.743743743744,199.6996996997,0.000294987414642481,4.30404018259175e-05,1.59896415376336e-05,9.51055758026375e-07,5.30578543378625e-07,5.05914851072061e-07,94.5945945945946,47.5475475475475,147.147147147147,244.244244244244,198.198198198198
100,1.16907264943193,1.16362908848442,1.16721518206347,2.53431883965915,36.9687806266547,43.1505220098055,37.0827116963939,-0.784885774490758,-0.555538294517787,1.00308181843729,-0.625725505931361,2.90582111876526,-11.2630648771785,1.00731140837374,1.00730235425006,1.0073083885929,2.34967733426146,7.23826239970771,7.29116243406214,7.23830576122344,-1.24285519310095,-0.963753945722142,1.00000599059738,-0.488122884019749,0.025064896629094,-9.85752758409372,3.73238858409693,0.450704703559621,0.148131190772878,0.0108756960754666,0.0071489878878097,0.00614998630562026,93.0930930930931,47.047047047047,146.146146146146,239.239239239239,196.196196196196,0.000279291013800837,3.44936462167114e-05,1.37273834612914e-05,7.83199624355902e-07,4.21206263915851e-07,4.10083126660355e-07,93.0930930930931,47.047047047047,145.645645645646,200.2002002002,243.743743743744
100,1.15305701794735,1.14756607902526,1.15118527816469,2.37099619542303,38.051603445425,43.8044456969339,38.171610766102,-1.75686831159017,-1.59897956360457,1.00315380456566,-0.581876689627652,3.0257175177692,-11.4818311100666,1.0086964503233,1.00868670484554,1.00869319990307,2.34177644571949,7.24738457741768,7.31038754032362,7.24743124421677,-1.36288207718797,-1.12478704770925,1.00000643912277,-0.484207387056825,0.0260190381586346,-10.4451373124222,4.09951664420187,0.669011863405038,0.316863987875219,0.013733713802206,0.0100353010373792,0.00792260119859703,95.0950950950951,48.048048048048,147.147147147147,243.743743743744,197.197197197197,0.000302308580146854,5.24416908827216e-05,1.62158414984503e-05,1.1837266712306e-06,7.71731892621665e-07,6.56996801837301e-07,95.5955955955956,48.048048048048,147.147147147147,243.243243243243,197.697697697698
100,1.16506694952352,1.1595017269203,1.16317141832533,2.30870441375019,37.2640786691126,43.3445112381386,37.3820152500021,-0.835909567983569,-0.597823809303776,1.00316488653689,-0.552473415782662,2.96830614118864,-10.801077859337,1.00766816029637,1.00765878980774,1.00766503469999,2.53883247323345,7.24032726196901,7.29582462167126,7.24037213337194,-1.25956465633041,-1.03930864318683,1.00000619742745,-0.560926212972035,0.0255011915721667,-10.9055102032931,3.93385569873261,0.538562442616966,0.196587224940854,0.0103566378572354,0.00855600395324583,0.00671890404847661,93.5935935935936,47.047047047047,147.147147147147,240.740740740741,197.197197197197,0.000287877335717449,3.78356228846052e-05,1.5611517132687e-05,6.92952676823334e-07,5.43462694276355e-07,4.4936449236962e-07,93.5935935935936,47.5475475475475,147.647647647648,242.742742742743,197.197197197197
100,1.14628064030916,1.1407528973356,1.14439792030931,2.32497693316607,37.2825533690094,42.6660765393152,37.4016815026007,-1.09326156281703,-0.808478245813862,1.00319527829578,-0.544969891658488,2.9840254138013,-9.86144620451,1.00776115269653,1.00775184537024,1.00775804841851,2.34588700726033,7.24043926466792,7.29661094305452,7.24048383198325,-0.829066606557013,-0.590041567541049,1.00000615533308,-0.494381971699746,0.0254148318733977,-10.9097554595171,3.97059410447694,0.494585658300294,0.217052522162644,0.00964092312216511,0.00663527991894169,0.00567462666507412,93.5935935935936,47.047047047047,148.148148148148,196.196196196196,244.244244244244,0.000286993379893572,3.83814221335214e-05,1.41509695085509e-05,7.8251449982923e-07,5.99883546190661e-07,5.27488138565155e-07,93.5935935935936,47.047047047047,146.646646646647,241.741741741742,196.196196196196
100,1.1579068564757,1.15236233504403,1.15601630960824,2.39968295953679,37.9931639979786,43.9207172352838,38.1136348348332,-0.923483305297895,-0.695052943985606,1.00317085560079,-0.588113753891185,3.02923922580752,-11.0823385658743,1.00745873682797,1.00744870898949,1.00745539212019,2.44031758321517,7.24614471872959,7.30016756896734,7.24619278761066,-1.18953115033888,-0.989153260001307,1.00000663371806,-0.503949850409144,0.026404752857666,-11.0280443893515,4.09567240987733,0.64520547556866,0.248648106961126,0.0133241507985986,0.0109033216378755,0.0102682772277315,95.0950950950951,47.5475475475475,148.648648648649,195.695695695696,244.244244244244,0.000311421241816093,4.55183154339048e-05,2.2226192492328e-05,1.07382324206802e-06,8.73668263745042e-07,5.49419018184184e-07,95.0950950950951,47.5475475475475,146.646646646647,243.243243243243,197.197197197197
0,1.14997753085031,1.14463958814608,1.14816031200758,2.29187861862768,38.3916815584978,44.0798050767006,38.5097680817547,-1.12428602597547,-0.931608878852928,1.00307583618282,-0.5497125769712,3.0147292319738,-11.3163652111402,1.00858529951169,1.008575012159,1.00858186825017,2.38754549993339,7.25095883916619,7.31318561261135,7.2510081297339,-1.12394599559595,-0.962700469228175,1.00000679779996,-0.496411057243989,0.0267470719884179,-12.2497921366075,4.06001162360295,0.969510884639664,0.355196048988321,0.0173573050226194,0.0110773823728618,0.00833373138863818,96.0960960960961,48.048048048048,147.647647647648,246.746746746747,198.198198198198,0.000327093599319914,6.88434234105382e-05,2.70858788234278e-05,1.4390143935166e-06,1.02883688653609e-06,7.26312971717199e-07,96.0960960960961,48.048048048048,147.147147147147,244.744744744745,197.697697697698
100,1.16797917189229,1.16230107757169,1.16604321838877,2.34838474142763,37.6262763210032,43.8738643373279,37.7474177594245,-0.875503417422199,-0.56140818953748,1.0032195967889,-0.579886130331271,3.02299301765519,-9.7686210312417,1.00763708496713,1.00762779824121,1.00763398755905,2.49188521790062,7.24403068056678,7.29933152065963,7.24407517676709,-1.35447982575058,-1.07347083277711,1.00000614246436,-0.494853489316376,0.0254008441122426,-9.72311681635925,4.07739935553127,0.56664581196122,0.232858401597621,0.0111728264619727,0.00766241346884875,0.00717346924116602,94.0940940940941,47.5475475475475,147.647647647648,196.696696696697,242.242242242242,0.000281351263467207,3.50235152710225e-05,1.3273345945957e-05,9.27522681256473e-07,6.04030502339713e-07,4.72308504285251e-07,94.0940940940941,47.5475475475475,149.149149149149,244.744744744745,198.698698698699
10,1.17924673861325,1.17338376718381,1.17724823070735,2.39001336738723,38.3874274973732,45.1915311026894,38.5138540063083,-0.871675192039541,-0.684550587322947,1.00329343530362,-0.555107087422484,3.11936892981026,-11.6008364339683,1.00726584243716,1.00725551835894,1.00726239895917,2.3831491659522,7.25031923973907,7.30297395063937,7.25036876694177,-1.03866575078555,-0.934622636239525,1.00000683103751,-0.487358894604544,0.0268100167145294,-13.4962485720582,4.33223902865975,0.748289461425605,0.329746131475383,0.0283071276621705,0.00990334726394614,0.00784418683148498,96.0960960960961,48.5485485485485,147.147147147147,245.745745745746,198.698698698699,0.0003180998569664,5.5254184290154e-05,1.99742895726357e-05,1.31417251128909e-06,7.07689794504196e-07,4.09869248629513e-07,96.0960960960961,48.048048048048,147.647647647648,245.245245245245,200.700700700701
10,1.2028559284871,1.18176250307106,1.19460120891455,8.60948942715173,37.0726038082582,44.2869773269554,37.4753617684317,-3.53261345499553,-3.26354081014705,1.01086403216393,-2.12202961708867,5.48177044450161,-7.99032423689354,1.01000259894862,1.00997525252483,1.0099934525088,6.3727112498351,7.24052716803347,7.31288503242591,7.24065764398137,-2.70255920423126,-2.35098182780606,1.00001802022765,-1.6648560129301,0.0434858695856992,-7.88929108555578,11.4275263198537,0.346635805640686,0.0284503464755159,0.0189999312141817,0.00963950856785211,NaN,49.0490490490491,120.620620620621,192.192192192192,251.751751751752,NaN,0.000741508308872143,2.3743149305145e-05,1.71148871438421e-06,1.21139359946701e-06,6.98431507705342e-07,NaN,48.048048048048,119.61961961962,194.194194194194,253.253253253253,NaN
1,1.19476655100742,1.18663442045578,1.19200242863909,2.35278155044984,36.7822153166993,43.8444899882313,36.9486079557602,-3.44588767918008,-0.600427174141154,1.00452372532835,-0.293911250112699,3.5040676106004,0.385702059333633,1.00930567917234,1.00929230493027,1.00930121937001,2.37496646398425,7.23652587614698,7.30383439079776,7.23658979179707,-3.23779907361101,-0.458233875385004,1.00000883236669,-0.261567469361772,0.0304274461461002,0.118887040825593,4.74497893285626,0.259921780827094,0.246151887728476,0.0103901657702367,0.00439293931046967,0.00231322156781116,44.044044044044,95.0950950950951,146.146146146146,243.243243243243,205.705705705706,0.000354673518674726,2.06430065853243e-05,1.42009109446862e-05,6.25820910351958e-07,3.81249395437267e-07,2.09372405142176e-07,44.5445445445445,95.0950950950951,145.145145145145,240.24024024024,199.6996996997
11,1.22362138097784,1.21111408085413,1.21932045120741,2.55488353100877,35.8930989741641,43.76518963641,36.1363065034674,-3.47874636549353,1.82125534395252,1.00677588551154,-0.38758956405035,4.18720576934699,2.05033209952059,1.00948033002916,1.00946206352598,1.00947423863088,2.39164281024819,7.22894989450709,7.29743869085832,7.22903708274971,-2.96470970972114,2.03612101419561,1.00001206098311,-0.240679688790778,0.0355192475753701,1.41808808313876,6.01624394310835,0.176865311038728,0.0646647733927131,0.0130313119510507,0.00554345495263548,NaN,45.0450450450451,97.0970970970971,153.653653653654,221.721721721722,NaN,0.000425570703261451,1.19197223290001e-05,4.72770859179093e-06,8.16868573269033e-07,3.11462414970803e-07,NaN,45.0450450450451,96.0960960960961,149.64964964965,217.217217217217,NaN
11,1.26058082217686,1.24426804916074,1.25496359230519,2.36365014400214,35.3211365818396,44.3267404490476,35.624751820113,-1.75570775328547,3.39873510413858,1.00859585131328,-0.291281191888735,4.64308119919864,0.257349166527212,1.01035673602032,1.01033517296174,1.01034954585589,2.21159867209998,7.22445936035961,7.29922923379367,7.22456213456017,-1.5962672296488,4.16864907626162,1.00001422586735,-0.176553956195223,0.0385515774235164,0.341859443249694,6.61553024882278,0.184103332322266,0.041926340429376,0.0105785441046156,0.00399462138182266,NaN,44.044044044044,98.0980980980981,159.159159159159,227.227227227227,NaN,0.000455322512483412,1.22373467712786e-05,3.30850954132771e-06,6.90163034375831e-07,3.23411451663249e-07,NaN,44.044044044044,97.0970970970971,157.157157157157,224.724724724725,NaN
